rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,phone_number,soc_sec_id,day,month,year,match_id
850-dup-0,michael,foster,6,normanby crescent,hazel cottage,sale,5011,wa,02 58293477,5218347,15,11,1927,850
8736-dup-0,aidan,simpson,60,gillies street,,adelaide,2431,qld,02 29416534,8879389,20,11,1997,8736
2853-dup-0,robert,schrader,0,hedland circuit,forest hills,kambah,2487,vic,02 21421544,1584031,25,01,1914,2853
6852-dup-0,connor,,141,courtice close,,forest lodge,7052,,08 06239399,2257789,04,06,1960,6852
2725-dup-0,dakota,cardilini,76,skinner street,jilba,richmond,5114,wa,08 49105174,9180794,29,10,1998,2725
5923-dup-0,benjamin,doyle,476,woolner circuit,,armadale,5038,wa,04 95475734,1374623,23,05,1963,5923
1968-dup-0,,adams connor,317,aspinall street,valley view,douglas,2820,qld,02 08002634,3333418,26,08,1938,1968
5877-dup-0,,panfilo-oakleigh,7,cornish place,bije,arana hills,6027,qld,04 11486514,2923431,,,,5877
9889-dup-0,,brandon niamh,1,tepper circuit,cardwell range,buderim,4152,vic,03 40525145,5267287,09,12,1915,9889
1048-dup-0,brydon,menei,17,myall street,bayview shores,flagstaff hill,4121,nsw,,5600187,01,12,1997,1048
11068-dup-0,angelina,hanzl,33,millhouse crescent,,san remo,5162,qld,07 23939876,8709226,12,06,1965,11068
3421-dup-0,lewis,darmody,49,bettington circuit,,burleigh waters,3042,qld,02 64609798,7723663,04,10,1910,3421
2313-dup-0,shaw-christian,,408,checchi place,,rowville,2251,sa,07 64590804,7516882,03,04,1976,2313
1746-dup-0,zac,eves,6,hart street,kimberlee,denmark,2017,qld,02 20351868,3343351,19,05,1900,1746
5756-dup-0,oliver,budarick,16,weetman place,,vermont,4812,sa,04 51421298,5650528,16,10,1903,5756
8981-dup-0,tahlia,niven,538,conder street,,coogee,4218,nsw,,8503362,15,10,1940,8981
34-dup-0,andrea,newport,86,padbury street,the meadows,carbrook,2162,vic,08 15310922,7351065,04,09,1943,34
3265-dup-0,william,vanderheide,10,bungaree crescent,,north rocks,5016,wa,03 58939843,1822694,17,12,1990,3265
2047-dup-0,kane,r,1,jabanungga avenue,cressy research station,turramurra,4114,nsw,04 08951034,1808434,26,02,1966,2047
10760-dup-0,ashleigh,luppino,37,buckley circuit,,albany,4306,nsw,07 65588191,6955283,26,01,1971,10760
6627-dup-0,zachariah,dooley,57,elvire place,bushgate,scullin,2160,qld,04 91697023,2843033,16,01,1989,6627
8581-dup-0,taylor-brooke,,3,trainer court,moorbel,elsternwick,2284,qld,03 34320582,5047687,05,03,1989,8581
2445-dup-0,,gomer thomas,491,archel place,,emerald creek,4171,vic,08 57089959,8237862,20,07,1923,2445
7887-dup-0,max,cope,11,miller street,wrhse 4,mckinnon,6210,sa,08 02244690,7270485,11,04,1998,7887
9581-dup-0,,rock-sophie ,3,leven street,,manning,2210,nsw,04 61781695,3068473,,12,1967,9581
10853-dup-0,ethan,dowell,0,mckillop circuit,,pascoe vale south,3759,,02 78408075,2421915,03,06,1944,10853
4451-dup-0,harrison,marshall,2,barrett street,woodlyn,jolimont,3818,vic,08 39065295,1783188,09,09,1982,4451
2980-dup-0,lucas,stone,178,southwell street,,wonthaggi,4064,qld,04 17821989,1324739,11,03,1934,2980
880-dup-0,rachel,o,26,sidaway street,,torquay,3111,qld,08 77633680,6712650,23,05,1927,880
2407-dup-0,ellen,dabrowski,2200,hibiscus crescent,,moranbah,4220,nsw,03 84679422,6746181,21,02,1930,2407
9981-dup-0,barnaby,floy,35,nambucca street,,raglan,2558,,07 21941359,7551295,13,08,1982,9981
5543-dup-0,georgia,petrou,13,miller street,,bundaberg,2580,,04 17013058,7003754,,,,5543
5722-dup-0,alicia,,83,mcmahon court,,leederville,3525,vic,02 49060647,6713051,05,08,1928,5722
10499-dup-0,jaide,les,264,sandford street,,marangaroo,3110,nsw,07 97956233,8641935,,,,10499
2717-dup-0,marlee,lange,0,jansz crescent,,bargara,2763,qld,03 52492033,5434082,09,07,1920,2717
5135-dup-0,yeates arabella,,74,richards street,,bundoora,3912,vic,02 62610211,2661772,09,05,1933,5135
10240-dup-0,tyrone,parr,430,bundey street,,barraba,2450,vic,08 73896480,3983432,,,,10240
5631-dup-0,nicholas,,23,nerli place,glencoe,prestons,4179,nsw,02 63990380,1975297,24,01,1918,5631
6575-dup-0,georgi,souchard,18,cooke street,,gosford,4055,qld,07 36921198,2765608,22,01,1958,6575
8041-dup-0,olivia,larner,24,bourke street,,wynyard,2131,,04 03548892,7156028,15,02,1999,8041
4611-dup-0,,lucas gianni,27,middleton circuit,,cronulla,3149,nsw,08 13629319,2478171,,,,4611
1648-dup-0,alexandra,,21,carrodus street,,lower plenty,3047,nsw,02 22567120,8884613,,,,1648
10844-dup-0,watt,lily,28,hickson place,,doonside,3109,,03 40451105,6758031,27,03,1903,10844
4411-dup-0,fergus,jury,33,albermarle place,,palmwoods,4573,vic,08 45278182,1936834,29,03,2000,4411
11082-dup-0,ragless-madison,,3,namatjira drive,glenair,ardeer,4740,nsw,07 69493123,6760400,19,12,1996,11082
10528-dup-0,harrison,hall,40,willoughby crescent,,wooloowin,7054,nsw,04 27010561,5805422,25,07,1984,10528
7305-dup-0,sebastian,di ienno,42,mulvey place,,collaroy,3690,qld,02 15566882,5967134,27,02,1984,7305
2004-dup-0,lewis,hamilton,,bundeela street,,lake boga,4680,sa,02 38605932,1150716,16,12,1948,2004
4595-dup-0,bilicz darcy,,247,newman morris circuit,,avoca,4670,nsw,07 56940189,5500298,22,09,1988,4595
2517-dup-0,benjamin,marossy,4,yumba avenue,tamarind garden,harbord,2830,tas,03 40902373,8487887,25,11,1919,2517
8675-dup-0,mcnamara ellen ,,62,howitt street,,largs bay,2611,qld,03 80626545,5194228,22,09,1933,8675
3477-dup-0,sophie,moore,122,bonython street,mamaregu,dubbo,0,qld,04 90908960,1872377,01,01,1931,3477
10848-dup-0,,barrett caresse,33,ainslie avenue,binningup caravan park,kelso,4350,vic,04 51369436,4494802,28,11,1934,10848
9944-dup-0,woolford,domenique,39,charlton street,tralee,bathurst,2747,qld,07 16214804,7681641,12,12,1981,9944
296-dup-0,catherine,j,4,levien street,,hamersley,3109,vic,04 25335453,6659265,,,,296
3229-dup-0,mia,pietsch,192,coglin place,highbury,mildura,2259,nsw,07 04330707,3160849,31,05,1935,3229
7643-dup-0,millie,pursch,22,michael holt crescent,,bankstown,3085,nsw,03 89620395,7854595,13,01,1901,7643
10107-dup-0,lethlean-lochlan,,60,roxon place,,shepparton east,3139,wa,08 63370795,8247632,04,03,1966,10107
7182-dup-0,alexander,jensen,130,wyatt place,glen eden,beaconsfield upper,4380,nsw,03 89433114,4682284,01,01,1971,7182
1919-dup-0,nathan,richardson,5,fergusson crescent,,boondall,6160,vic,04 16312576,8774954,11,02,1932,1919
6685-dup-0,braedon,beswick,6,jasper close,,coombabah,2257,vic,02 46937547,4035274,01,01,1944,6685
5471-dup-0,joshua,majewski,8,kinsella street,calvary campus,mckellar,2650,nsw,02 50214186,2275599,19,01,1975,5471
7262-dup-0,joshua,topp,468,port jackson circuit,,mirrabooka,2615,nsw,04 55038261,1054913,18,07,1958,7262
5871-dup-0,alisha,dulama,55,strickland crescent,howard river park,raby,2299,nsw,04 18304366,3221594,16,08,1946,5871
9207-dup-0,adam,marshman,41,ryan street,mein street,lyons,3214,vic,03 56124462,2679201,28,08,1912,9207
8289-dup-0,trent,kazimierczak,17,baynton street,rockpool lodge,kurwongbah,6057,nsw,02 06763442,9946094,24,01,1936,8289
10758-dup-0,callie,aing,6,corroboree park,,golden grove,3644,act,04 03119978,4154966,,,,10758
7504-dup-0,toby,keene,8,gunn street,umania,lakes entrance,2251,nsw,08 14681901,7178763,06,07,1996,7504
7514-dup-0,,herriman-benjamin,25,wallace place,wildwood,shoalhaven heads,5022,wa,07 76971899,9462660,23,02,1960,7514
4150-dup-0,alyssa,copeland,175,deamer crescent,,greystanes,4806,sa,07 44569295,3349563,,,,4150
1321-dup-0,,bradshaw jordan,59,jess place,air force memorial est,werribee,5087,nsw,07 06726433,4450523,28,12,1933,1321
7117-dup-0,macy,hosking,27,kalgoorlie crescent,,glen waverley,4504,qld,08 38672617,9617449,03,01,1903,7117
10320-dup-0,,tye chloe,9,eugenia street,,hillbank,2640,vic,08 86377244,6216528,03,10,1994,10320
9485-dup-0,michelle,huynh,21,carrington street,meemar,loganholme,5522,qld,03 97715631,5280308,02,05,1977,9485
9076-dup-0,,adams-blake,7,atherton street,,rosalie,2222,vic,07 69860150,5101206,30,08,1986,9076
9508-dup-0,,doddridg,54,louisa lawson crescent,,bradbury,4125,nsw,04 15400490,5919705,04,08,1941,9508
8370-dup-0,kyle,le messurier,2,hampton circuit,avoca,norwood,4123,act,07 69788034,5094878,23,10,1936,8370
7501-dup-0,melissa,king,28,bromell circuit,rainbow beach hoilliday village,oak park,4105,sa,03 16068974,1003452,01,01,1957,7501
6779-dup-0,annabel,mottillo,33,bendigo street,,burwood east,3020,nsw,04 96576986,8154108,01,01,1965,6779
8838-dup-0,halinen lachlan,,17,copland drive,,frenchs forest,4860,nsw,03 89860800,5070762,01,08,1980,8838
7138-dup-0,samuel,bourke,15,traeger street,minnathorpe,dayboro,3174,qld,07 09781556,9462278,29,10,1959,7138
989-dup-0,mccarthy,stephanie,8,caley crescent,flt 10,ivanhoe,5554,qld,07 95331650,2578379,,07,1999,989
7661-dup-0,alana,bull,49,mina wylie crescent,,bundall,7004,nsw,07 58977577,5669781,01,01,1966,7661
1355-dup-0,harmer-callum,,133,rutherford crescent,,hurlstone park,3400,qld,02 68814713,8072969,21,11,1930,1355
3361-dup-0,sebastian,canning,24,allan street,peak crossing road,strathfield,5608,vic,02 25220374,9524050,22,03,1978,3361
5599-dup-0,palmer-erin,,32,blamey crescent,gideon,deagon,2233,nsw,02 71436640,4059766,14,02,1993,5599
8213-dup-0,oscar,k,9,cockcroft avenue,sunnyvale,deniliquin,0,,08 53094562,1544291,,,,8213
1423-dup-0,isaac,,6,callaghan street,villa 12,avalon,2611,vic,07 83761716,1860538,16,01,1912,1423
6616-dup-0,,s,222,warabin crescent,,hornsby,4551,qld,02 33579259,4597631,11,07,1983,6616
9028-dup-0,gates,charles,2,benson crescent,,salisbury east,3628,vic,04 15600050,9388465,07,01,1973,9028
6027-dup-0,robert,williams,5,light street,minerve,frankston,2905,nsw,03 67693744,1702458,27,09,1932,6027
3617-dup-0,bethany,bartel,10,northbourne avenue,locn 8598,kew,3451,vic,02 18511689,3018238,01,01,1980,3617
6513-dup-0,caleb,,106,arthur circle,,armidale,3166,nsw,08 30910303,6683575,21,09,1977,6513
10308-dup-0,tomlinson-elli,,39,garanya street,ravensworth,rochedale south,2430,nsw,02 06819295,3299711,29,11,1953,10308
10515-dup-0,maddison,fry,261,zox circuit,tirranna,daisy hill,2447,qld,02 09024370,1086652,14,08,1904,10515
6425-dup-0,kiria,davidson,18,tauss place,matilda park,greensborough,4228,nsw,07 89846023,8191845,09,12,1943,6425
4384-dup-0,spurling-claudia,,65,bennelong crescent,anstee court,wendouree,6065,nsw,04 32473512,5080834,25,10,1961,4384
8332-dup-0,jack,williams,23,casson street,,forest hill,7310,,08 11030433,4585991,15,02,1928,8332
5056-dup-0,reuben,mcardle,2,goble street,sunvale,sans souci,2430,qld,04 61605899,8291765,28,09,1989,5056
2403-dup-0,shawn,spratford,19,bingley crescent,,allawah,2790,,03 28238635,9251420,17,09,1934,2403
7488-dup-0,lachlan,giffin,0,wise street,ribbonwood,belrose,4508,qld,03 75109778,8482035,07,05,1973,7488
1141-dup-0,thomas,rositano,90,national circuit,,willagee,4151,vic,02 06880528,9511676,14,09,1921,1141
7825-dup-0,casey,paech,38,faithfull circuit,cottage mooloomoon,highbury,4700,vic,07 36342893,5691817,,,,7825
10063-dup-0,sybella,wood,7,jordan place,,jamisontown,6210,sa,03 27330275,9982659,17,04,1966,10063
1596-dup-0,starkey samuel,,5,aspley place,,indooroopilly,2620,sa,04 87192491,7628478,11,10,1936,1596
7740-dup-0,jayden,s,53,howie court,,lethbridge park,2444,vic,08 22013905,5800043,12,04,1971,7740
8925-dup-0,peter,n,147,daly street,kallewanda station,new lambton heights,3066,sa,02 33513755,2082051,14,03,1921,8925
3301-dup-0,jessica,colls,29,hopman place,villa 102,boronia heights,822,nsw,07 63152599,4150734,26,02,1936,3301
7332-dup-0,luke,bell,242,dixson circuit,lake windemere caravn park,raymond terrace,2099,sa,07 17107569,6972221,30,04,1993,7332
6012-dup-0,,ellis,328,kennedy street,gillamagong,eaglehawk,3044,tas,07 78882500,5995825,22,01,1936,6012
6022-dup-0,phoebe,childs,61,dooring street,,lawnton,5107,nsw,04 59959627,3508534,,,,6022
6101-dup-0,,hadley,95,elimatta street,,cabramatta,2333,nsw,03 91841960,8290723,,,,6101
136-dup-0,shana,gates,335,youl court,kookana,brighton,2360,vic,,8284952,21,01,1947,136
6061-dup-0,ewan,bastion,7,dines place,,miranda,3163,nsw,08 37949031,9983231,11,06,1942,6061
10725-dup-0,makayla,freeman,93,scantlebury crescent,,ringwood north,2090,nsw,02 04446802,9403786,01,01,1994,10725
7753-dup-0,kelsy,brklje,168,osburn drive,reho,st ives,4550,,04 55166056,6682920,15,06,1920,7753
10934-dup-0,jackson,minuzzo,305,,cedars caravan park,ermington,4807,qld,04 99480507,7198420,16,08,1944,10934
9622-dup-0,melani,welsh,16,heard street,erina garden,carine,6149,vic,02 57689935,5537949,24,01,1981,9622
9828-dup-0,,kuilenburg ark,1,phillip avenue,braeside park,riverwood,3139,nsw,03 29947777,9413417,23,10,1992,9828
7901-dup-0,schultz harley,,12,groom street,,st kilda,2500,wa,03 31113855,6254371,11,01,1988,7901
5296-dup-0,cameron ella,,77,nambucca street,tekoona,forbes,4163,vic,07 14154412,6809964,14,02,1989,5296
9807-dup-0,benjamin,stutle,2,,,pascoe vale,7823,wa,08 06918958,5681864,,,,9807
3077-dup-0,liam,bluntish,545,michell street,,woodvale,4179,sa,04 05751300,4229148,19,05,1925,3077
7083-dup-0,seth,mayo,80,cockcroft avenue,,labrador,4870,qld,03 44991851,5964198,01,09,1904,7083
269-dup-0,jessica,cooke,111,cabena court,gunyah,tabulam south,2141,tas,07 65582592,7851116,25,06,1954,269
10902-dup-0,,thompson,289,robert campbell road,,silkstone,4680,nsw,03 86321725,5061599,13,10,1932,10902
736-dup-0,watkins lachlan,,4,blamey crescent,,,3355,nsw,07 14647738,8875279,09,07,1953,736
3237-dup-0,robert,harrison,9,ranken place,bellevue lodge,herberton,2680,vic,03 82244896,7333697,22,11,1943,3237
7956-dup-0,eleanor,davern,330,davidson street,,gingin,4800,vic,02 36346756,3531788,01,01,1964,7956
9263-dup-0,sarah,bronson,11,arakoon crescent,bulguru,broadmeadows,6056,sa,04 89631585,6949210,,,,9263
7871-dup-0,thomas,mcgrath,45,forbes street,,rockingham,3332,nsw,03 18077626,2920308,16,04,1959,7871
1529-dup-0,,mackey-chloe ,1,attwood close,,wagga wagga,6028,qld,03 51718596,9361104,16,12,1979,1529
4890-dup-0,kayne,raynor,27,kinkead street,,dromana,4501,,08 15750155,6957535,12,04,1920,4890
8735-dup-0,braedon,marjanen,4,lampard circuit,rundalau,fadden,4812,sa,04 50073458,5760639,24,12,1962,8735
8811-dup-0,bradley,clarke caitlin,2,morehead street,sheep station,peaceful bay,6054,sa,02 14358361,6735875,22,11,1950,8811
4053-dup-0,,parker rebecca,7,larpent street,bevington caravn park,bacchus marsh,4157,qld,03 53347315,3481892,01,01,1921,4053
4318-dup-0,baker-benjamin,,432,dugdale street,,runaway bay,4305,nsw,03 74496618,3182377,06,12,1978,4318
5715-dup-0,matthew,farwell,28,abbott street,mt murray,bundaberg,2516,vic,04 86232231,6411474,18,02,1969,5715
3637-dup-0,gabriel,hickey,28,swinden street,vanorluc rmb 4050,koonawarra,2880,nsw,04 58804918,9688240,,06,1904,3637
10937-dup-0,,jeffery charlie,23,amaroo street,,blacktown,3199,qld,02 48400011,1782576,,,,10937
9150-dup-0,jessica,williams,16,sugarloaf circuit,,werribee,3910,qld,03 38929806,9112620,27,02,1991,9150
3346-dup-0,griffin,cassar,17,lance hill avenue,,tumbarumba,2261,,04 07117898,6845132,26,03,1904,3346
5978-dup-0,gibbons-matthew,,27,goyder street,,mill park,3322,tas,03 53173141,4085637,01,01,1902,5978
2625-dup-0,noah,brooks,1,leahy close,,paddington,4303,wa,08 28474405,2481331,29,12,1908,2625
7892-dup-0,xepheren,appleby,45,antill street,,south fremantle,3672,vic,04 34657455,1890204,27,07,1968,7892
4935-dup-0,anthony,luther,37,moura place,,capalaba,2397,sa,08 38389985,6061964,13,03,1979,4935
5815-dup-0,callum,sosnowski,1,crowder circuit,,randwick,5085,vic,07 58767057,2749178,18,06,1994,5815
7118-dup-0,benjamin,kelly,1,nepean place,,keilor east,4075,wa,08 38489850,5824838,17,07,1986,7118
3356-dup-0,,g-lucy,8,gurrit place,mill park,new town,2170,vic,02 18692966,8629285,30,01,1991,3356
9171-dup-0,cheree,davies,1,newman crescent,lomarla,bracken ridge,3380,nsw,08 57855678,4622405,30,12,1945,9171
6581-dup-0,jake,newton,79,glasgow street,,greensborough,4020,vic,07 84968581,8615441,13,09,1961,6581
5787-dup-0,aikaterina,o'hallora,191,allambee street,,st kilda east,4343,nsw,08 06346790,8149607,06,07,1980,5787
11059-dup-0,,young ,252,cowan street,,lurnea,3185,vic,08 38447301,6066847,,,,11059
1179-dup-0,rhys,tasca,12,vasey crescent,fairlea,blacktown,2206,nsw,02 38473459,2366557,14,01,1929,1179
7615-dup-0,simone,balmer,23,kennedy street,,wantirna south,4122,,07 89377032,1700755,29,07,1949,7615
1284-dup-0,,becker mitchell,14,sullivan crescent,,kingswood,3805,act,07 48453657,3119055,30,09,1941,1284
2681-dup-0,tommi-lee,webb,7,duigan street,,mornington,5290,vic,03 10557418,9653431,,,,2681
7606-dup-0,imogen,burton,9,harrington circuit,river oaks,mitcham,2145,act,02 09215568,9233969,01,01,1930,7606
1238-dup-0,dignam-caitlin,,51,scrivener street,,st james,3011,nsw,,2774260,10,03,1983,1238
5837-dup-0,,-cowen cooper,29,bernacchi street,,brighton east,6162,wa,02 38435998,5831111,03,10,1945,5837
998-dup-0,anna,barwick,11,packham place,,queanbeyan,6330,nsw,03 84464778,1385757,18,03,1910,998
10395-dup-0,sarah,mason,13,longmore crescent,,winston hills,2093,nsw,08 17638865,9936985,,,,10395
7328-dup-0,adam,muir,10,dalziel street,,strathfield,5091,,,6945624,08,11,1968,7328
10847-dup-0,aloysius,zoumis,6,aspinall street,,parkdale,2444,wa,08 02436291,6677439,31,03,1925,10847
6110-dup-0,tori,castiglione,2,ogilby crescent,woongara,golden square,7010,nsw,08 51507119,3964448,29,02,1960,6110
7847-dup-0,joshua,kingston,81,lamport place,learmonth lodge,north rockhampton,4556,sa,07 81350256,4761800,01,01,1909,7847
8164-dup-0,,mancer daniel,21,stockdale street,,,3480,nsw,04 51105840,1501229,01,09,1938,8164
1816-dup-0,jade,m,11,donnison place,,wynn vale,3934,nsw,02 54690338,3710492,16,11,1978,1816
4543-dup-0,davenport,finn,11,mouat street,coolamon road,albury,2620,wa,03 64819861,9941741,,,,4543
5429-dup-0,noah,colson,152,cobar place,,leopold,5072,vic,07 95831205,5698702,23,04,1972,5429
10846-dup-0,eager-dillon,,174,marrakai street,,mona vale,3858,vic,03 72278077,7412289,29,10,1986,10846
7303-dup-0,lucas,richte,38,charterisville avenue,rutherglen vlge,padstow,3737,tas,02 87360718,8637540,15,04,1975,7303
4822-dup-0,saskia,dobie,6,culgoa circuit,glenburn,perth,6172,,03 58372760,7252323,01,10,1905,4822
10222-dup-0,mia,newman,10,coutts place,,bellbowrie,3089,nsw,02 89363550,1462492,,,,10222
2559-dup-0,emiily,pandher,18,farncomb place,the conservatory,melton,2325,qld,04 30100300,6008248,,,,2559
108-dup-0,baker,alexandra,32,barrington crescent,,wollongong,2464,nsw,,2740374,13,02,1914,108
6973-dup-0,jacob,battista,2,heydon crescent,,gilgandra,3360,act,08 72505003,3838404,19,02,1965,6973
7329-dup-0,sean,michelmore,15,berry street,,mungindi,6230,nsw,04 45660020,1452063,01,01,1928,7329
9520-dup-0,joshua,boyd,12,leichhardt street,nirvana,cremorne,3478,nsw,02 31298417,1679967,25,05,1996,9520
1081-dup-0,rory,atkins,50,battersby circuit,pelican homestead,morayfield,2060,vic,08 88182428,8027125,03,11,1940,1081
8040-dup-0,ingoldby ashlie,,23,mathieson crescent,ta-rang,noble park,5024,nsw,07 69875939,1132460,20,02,1962,8040
5158-dup-0,,parsons-ebony,459,kinsella street,,safety bay,2160,wa,02 68700606,2133022,20,04,1962,5158
1810-dup-0,laklynn,wilkin,54,cuthbert circuit,glasvale,dubbo,2223,nsw,04 30199921,9761811,07,07,1953,1810
6934-dup-0,,caitlin treherne-thoma,14,charterisville avenue,hillmoor,somerton park,4341,vic,03 55035673,3754302,30,10,1913,6934
6113-dup-0,beaumont-alexander,,6,girrahween street,,inala,4157,wa,03 37727632,2332597,01,01,,6113
7903-dup-0,alex,hayward,14,lonsdale street,,blacktown,2530,nsw,08 98777844,6411610,10,01,1938,7903
991-dup-0,rachel,connell,79,nott street,,terrey hills,2550,tas,02 16203793,5679326,,,,991
6775-dup-0,madeleine,collett,3,jerrabomberra avenue,gresham,wilson,4670,sa,07 09841839,8262759,03,05,1958,6775
874-dup-0,faull samuel,,14,dexter street,daegeseage,haberfield,5021,nsw,02 72821884,1027966,02,12,1962,874
9014-dup-0, rositano-,,14,krichauff street,glenelg,mount waverley,2256,nsw,08 62617199,1202935,,,,9014
6923-dup-0,d'arcy,champion,29,must circuit,dapto plaza,shailer park,4615,qld,04 41082936,6000715,22,04,1933,6923
3143-dup-0,olivia,durbridge,92,glover street,yukana retirement village,vaucluse,2336,nsw,04 69628639,2962160,10,09,1965,3143
9784-dup-0,spencer nathan,,34,sharland place,,cringila,2207,nsw,02 88905138,2300725,30,05,1958,9784
1410-dup-0,mia,brkic,7,lowanna street,,mona vale,2200,nsw,08 76318884,6089099,30,05,1985,1410
9101-dup-0,zachary,fogarty,83,hartley street,,wendouree,4555,,02 83488874,7461941,24,11,1997,9101
8324-dup-0,annika,nicholson,122,hart close,glenwood homes,oakleigh,4882,tas,04 69213905,4782016,14,10,1919,8324
3264-dup-0,tylah,noble,21,sidaway street,,tennyson,2444,qld,07 18745827,5641565,,,,3264
2023-dup-0,luk,clark,81,badenoch crescent,,lilydale,2040,nsw,04 11911715,3345222,18,02,1952,2023
10814-dup-0,daniel,winton,53,lennard street,,montrose,4019,vic,08 39357024,7946516,02,12,1920,10814
5389-dup-0,amber,oliver,7,sherbrooke street,,murray bridge,2287,qld,08 63852152,7329577,20,01,1955,5389
10719-dup-0, carson mitchell,,202,ferguson place,glenlowie,sunbury,3073,qld,02 79566479,8608203,10,05,1923,10719
369-dup-0,jayde,wakefield,91,goyder street,,malvern,4152,nsw,03 38993799,9501627,22,03,1976,369
8546-dup-0,cooper,macdonald,5,ryrie street,,success,2440,qld,02 79675032,8801412,15,06,1953,8546
9439-dup-0,joel,waters-mia,4,mckinlay street,,millicent,3121,nsw,07 99766422,8969975,,,,9439
3978-dup-0,courtney,wingate,9,denny street,,wellington point,3021,nsw,03 22506518,4500501,02,01,1935,3978
7705-dup-0,jenna,h,10,wrixon street,,strathfield,3133,vic,08 80311401,5631290,02,04,1912,7705
4978-dup-0,adam,bell,28,dooring street,,coromandel valley,4226,nt,02 24659876,8800943,21,11,1909,4978
6-dup-0,kade,rowe,187,taroona place,,greenbank,2500,nsw,07 52625535,7671913,01,09,1983,6
261-dup-0,james,shea,16,gurr street,,brunswick,4207,nsw,02 83890103,7396888,11,01,1996,261
4040-dup-0,alexander,broad,10,howard street,,wentworth falls,4505,nsw,03 70196569,7417071,21,12,1921,4040
4034-dup-0,alysha,stewart,8,brereton street,,albury north,5212,vic,03 89135725,3425572,28,10,1969,4034
5666-dup-0,william,aughey,26,damala street,,frankston,3187,vic,02 77094177,1550570,11,10,1977,5666
7620-dup-0,jamie,fagan,14,daintree crescent,,noonamah,4113,vic,08 58232517,7243954,01,01,1974,7620
4094-dup-0,abbey,costa,92,wakelin circuit,,gatton,4073,vic,02 78741603,5287835,29,11,1934,4094
6093-dup-0,jacquelin,applegate,1,ebden street,,west end,3128,qld,04 44387978,7939611,01,01,1978,6093
10233-dup-0,jasper,rae,73,goodwin street,chalet 3 on-the-run,glen innes,4074,vic,04 27195117,2847204,08,08,1963,10233
3090-dup-0,,markham micaela,434,cumbrae place,,callala beach,4211,sa,,7984962,29,08,1971,3090
6522-dup-0,,hayes-luke,6,antill street,,new farm,3450,vic,03 25175027,5852784,04,05,1987,6522
9704-dup-0,kierra,c,80,marengo place,,narrabeen,3000,vic,08 70468348,5438468,19,10,1919,9704
3233-dup-0,bridg,courtney,38,wattle street,alton,gidgegannup,4151,vic,08 86407014,3589215,19,04,1928,3233
2065-dup-0,joel,komarzynski,72,irvine street,nuffield village,canning vale,2166,qld,08 80810186,6527821,,02,1958,2065
9955-dup-0,,townsend-olivia,46,laman place,st louis est parkers,mount hawthorn,2030,sa,04 80802615,2647122,25,03,1951,9955
1523-dup-0,william,hayes,39,gallagher street,,toorak,7270,nsw,04 77684720,1921648,21,12,1999,1523
5681-dup-0,georgia,berginetti,1,kootara crescent,,burpengary,6024,vic,08 14408801,7671180,27,06,1904,5681
5973-dup-0,jordan,f,1,elizabeth crescent,,,6051,vic,03 81802441,5486367,11,11,1934,5973
9812-dup-0,caitlin,thornhill,22,bingham circuit,malmouth dingo,albany creek,0,vic,08 76468243,2143564,,,,9812
7071-dup-0,george,boehm,61,alexander mackie circuit,,bayview heights,6054,nsw,07 44059716,1191164,22,09,,7071
935-dup-0,cassandra,bugg,33,welch place,sunlong,longreach,2350,,08 07699257,3434934,04,11,1900,935
3317-dup-0,kade,groube,42,downard street,,katanning west,5112,nsw,08 42517744,5314878,10,05,1996,3317
10889-dup-0,demant-renai,,28,statton street,,nollamara,5211,vic,02 62098662,2831682,27,12,1997,10889
9558-dup-0,,gaspersic sophie,31,jevons place,darjeeling,port lincoln,4868,qld,03 77129072,8212576,15,11,1949,9558
10820-dup-0,jasper,golding,0,dyson street,,mooroolbark,4109,vic,03 37978521,6301775,01,04,1930,10820
1156-dup-0,john-paul,kavanagh,25,kosciusko avenue,,woodcroft,3806,nsw,04 36227978,1283504,,,,1156
8085-dup-0,eldridge,dean,6,forbes street,narrogin cottages,cabramatta,5065,nsw,03 77987896,2345989,14,02,1960,8085
10346-dup-0,,hunter-robert ,58,goodchild street,,conondale,2259,nsw,02 69425717,4950241,,,,10346
6979-dup-0,louise,matthews,1,follett street,,coolbellup,6007,nsw,02 67874471,2385188,02,09,1995,6979
2142-dup-0,bailee,ragles,0,kerrigan street,willbrook,milton,4605,,04 77782595,6667075,30,05,1944,2142
308-dup-0,eleanor,sutton,84,,lorraine,mosman,4053,qld,02 32734930,9305190,19,10,1900,308
2829-dup-0,lawson,huleatt,4,longstaff street,noyea park retirement vlge,craigieburn,2790,tas,07 47718279,9107142,09,01,1942,2829
6294-dup-0,quinn,smith,27,nimbin street,,seaford,2732,qld,03 63304850,1763335,11,12,1920,6294
2937-dup-0,lucas,harrington,47,garrard street,green valley,yanderra,3977,vic,,4805200,17,08,1910,2937
6278-dup-0,stebbings,ward,46,totterdell street,musgrave park,monterey,2099,vic,08 74954359,3594130,24,01,1950,6278
8248-dup-0,megan,may,10,chevalley loop,,langwarrin,6156,qld,07 63874319,8257318,09,11,1994,8248
3019-dup-0,katelin,hague,8,bennelong crescent,pineleigh,warrnambool,2607,vic,07 16308592,7866545,04,03,1900,3019
