rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,phone_number,soc_sec_id,day,month,year,match_id
2779-dup-0,lucy,hipp,1,jensen street,,richmond,6070,nsw,02 66841023,2709582,16,04,1921,2779
6502-dup-0,joel,osbrough,136,wallaroo road,flt 8,elliott heads,6616,qld,07 68791101,6598263,05,08,1986,6502
5261-dup-0,liam,marriott,9,clare dennis avenue,,henley beach,2010,vic,08 36878044,1833370,12,10,1998,5261
1424-dup-0,amy,c,46,,villa 3,forrestfield,2450,qld,04 18579743,5296537,09,10,1940,1424
596-dup-0,,calabria sara-louise,5,namadgi circuit,,salisbury downs,2088,nsw,07 90676036,6076518,21,06,1994,596
4902-dup-0,william,treloar,43,kent street,,west end,2606,wa,07 55402631,3642277,26,04,1924,4902
3199-dup-0,ella,,198,cochrane crescent,st vincents hospital,waratah,3555,nsw,04 72914811,3354519,01,09,1931,3199
8583-dup-0,laura,ritchie,18,templeton street,sunnyside lodge,dover heights,2790,nsw,08 67651821,7565693,31,03,1904,8583
2788-dup-0,alisa,,388,,,cowra,3122,wa,04 08388342,7348655,02,07,1980,
1965-dup-0,,pouliezou,33,bambridge street,argyle garden vlge,toogoolawah,2529,vic,,9986012,24,10,1992,1965
9128-dup-0,harry,hochstrasser,2,shepherd street,,hope valley,2153,nsw,02 11787777,1226130,07,09,1910,9128
3619-dup-0,derks kimberly,,879,tebbutt place,,marulan,4053,nsw,04 72473645,2290400,23,12,1926,3619
926-dup-0,sybella,smith,141,thomas place,greenvale,underwood,3138,vic,02 50792154,9747153,26,04,1932,926
6945-dup-0,gregory,waye,12,summerland circuit,,windsor,3226,vic,07 56751102,4847132,01,01,1945,6945
2520-dup-0,ella,milne,21,mortlock circuit,,belrose,5072,vic,02 83023438,4927378,01,06,1939,2520
8886-dup-0,jesse,ruffin,34,jauncey court,,werribee,5113,vic,,9442051,20,03,1957,8886
5205-dup-0,,-standage-lucas ,7,shepherdson place,,bundoora,3131,nsw,08 35961819,7994658,16,09,1900,5205
6970-dup-0,wilson,watts,5,gatehouse place,ulva,maroubra,5043,nt,08 88057269,8594391,07,05,1954,6970
7792-dup-0,matthews,jacob,,solly place,,millthorpe,4817,vic,04 28018391,3447664,18,02,1913,7792
7309-dup-0,isabelle,gulson,2,kalgoorlie crescent,resson,morningside,2761,vic,04 85279453,2214411,28,01,1997,7309
1401-dup-0,,w  ,7,broadbent street,,raby,2850,qld,08 21595428,6969739,,,,1401
5162-dup-0,isabella,potter,38,bennelong crescent,,ayr,2295,sa,04 78866676,1160447,31,03,1999,5162
4838-dup-0,alexander,sims,58,burrinjuck crescent,masonic village,belmont,6258,tas,08 16100405,5923415,10,02,1955,4838
7047-dup-0,kallie,colliver,168,kavel street,argo,underdale,4873,,08 43673387,2074170,10,08,1986,7047
8133-dup-0,oliver,allen,22,bunbury street,golden ball homestead,killarney heights,6271,qld,03 04292990,6258895,26,04,1905,8133
4880-dup-0,zachary,lickiss,54,beedham place,,beverly hills,3150,nsw,02 63541328,6731290,28,05,1922,4880
1423-dup-0,joel,davey,7,moor place,,pymble,5214,nsw,08 76287763,7533261,01,09,1908,1423
466-dup-0,kaela,ivanov,449,ross smith crescent,,stuart park,2445,sa,,3250215,31,07,1915,466
2029-dup-0,julia,anderson,376,degraves crescent,,heathmere,3171,qld,07 40934233,8199287,28,01,1922,2029
617-dup-0,talia,wilson,68,macrossan crescent,,sinnamon park,2880,nsw,03 35600713,2340326,04,07,1974,617
2673-dup-0,charlie,lee,5,falkiner place,,clayfield,4850,vic,02 84828381,7714466,02,01,1949,2673
1109-dup-0,lee,ness,840,crozier circuit,,ashfield,3121,wa,04 65361956,4459921,,,,1109
967-dup-0,timothy,harris,11,northbourne avenue,,,2034,qld,08 16246998,9053038,11,09,1906,967
2844-dup-0,,miller jessica,22,paul coe crescent,villa 134 henry kendall bayside,emu park,3042,qld,04 42714408,1584141,06,02,1910,2844
4682-dup-0,aleisha,armstrong,19,rawson street,,gordon,2074,vic,02 03571944,8154641,21,12,1907,4682
1489-dup-0,jessica,richter,8,aspinall street,,o'connor,6147,qld,,1661630,25,10,1963,1489
5129-dup-0,burchell,jessica,44,ebden street,old stornoway vine yard,willowbank,2615,nsw,03 22123050,1972336,13,03,1955,5129
8026-dup-0,kane,atkinson,24,beetaloo street,little merridale,armidale,2168,nsw,04 62508140,5494588,12,04,1923,8026
706-dup-0,harrison,broadhead,204,alarmon crescent,,warilla,4122,qld,07 55440689,2762307,28,10,1958,706
2823-dup-0,kade,badcock,25,messenger street,,sadleir,3431,,02 97474938,5751462,23,09,1924,2823
1231-dup-0,jessica,luck,6,correa street,,goulburn,2103,,08 82213810,1700293,10,03,1974,1231
8103-dup-0,amelia,klingner,29,burdekin street,,currumbin,4870,nsw,02 04864203,6281728,29,06,1960,8103
1441-dup-0,ethan,hogarth,19,biffin street,,geelong east,7325,qld,03 68418099,2970060,,,,1441
3971-dup-0,moore,mitchell,284,namadgi circuit,,carrington,3644,vic,02 25707890,8211854,01,01,1902,3971
5632-dup-0,kyle,jones,45,grant crescent,,lake conjola,7320,qld,,9289055,01,01,1974,5632
8371-dup-0,hayle,krenn,23,singleton crescent,,maroubra,4034,vic,08 57452875,6383240,28,08,1998,8371
7796-dup-0,joshua,mcewin,3,waite street,,home hill,3931,sa,03 71019403,4806687,12,05,1955,7796
4053-dup-0,ruby,keith,51,monaro crescent,serisier vlge,kaleen,2575,vic,04 40308985,2056923,03,01,1914,4053
7823-dup-0,,jones-james,49,katherine avenue,,wattle grove,4510,sa,03 53224543,6258480,10,10,1973,7823
2521-dup-0,caitlin,cairney,26,baracchi crescent,,bulli,4680,nsw,03 50170899,7985997,21,03,1995,2521
2117-dup-0,melanie,edwards,195,hovea street,,normanhurst,7250,vic,08 64294256,7823104,05,08,1988,2117
9074-dup-0,trent,klopf,20,allchin circuit,,roselands,2232,act,04 78794732,6685754,27,08,1942,9074
8314-dup-0,k isabelle,,77,hicks street,,woonona,2710,tas,04 39053592,6963146,22,05,1952,8314
1596-dup-0,,marshall jacob ,7,rapanea street,,windsor south,3941,qld,03 03917691,2435101,11,08,1958,1596
9086-dup-0,,reinder-archie,23,pridham street,,oakleigh,4740,vic,03 72482887,8090413,18,10,1967,9086
4528-dup-0,mia,gripton,22,bargang crescent,princes hill vill,alphington,4600,vic,04 23965065,2339732,09,11,1919,4528
9135-dup-0,laura,link,26,olympus way,,o'connor,6112,vic,02 58111041,2380467,,,,9135
3416-dup-0,samanth,manion,119,riddle place,,swan view,4722,,08 09812549,5165062,05,12,1952,3416
6495-dup-0,luk,sheedy,58,eggleston crescent,malvern hills,blackwall,4807,,07 30405450,9149501,01,11,1969,6495
6646-dup-0,kiandra,hawkes,74,wakefield avenue,mater professional centre,myrtleford,2382,,,2018251,14,11,1934,6646
1580-dup-0,abby,jones,38,dobinson place,,wonthaggi,6112,nt,,6581449,31,03,1932,1580
1835-dup-0,jorja,cranny,401,beela place,,broadford,2333,qld,03 06076760,8315933,29,12,1930,1835
978-dup-0,madison,phillips,15,a'beckett street,,,3941,nsw,02 78486083,5700741,08,03,1904,978
2727-dup-0,phoenix,bartholomew,0,jennings street,,fremantle,2259,qld,08 71583980,5714053,01,03,1938,2727
2463-dup-0,braedon,hall,54,de little circuit,tanderra,ryde,2320,wa,02 98635297,8388339,11,09,1940,2463
5434-dup-0,gillian,ure,193,discovery street,kilkeel,bankstown,3012,vic,08 46097447,8130592,01,02,1940,5434
5314-dup-0,,rebane,8,clark close,,eight mile plains,3182,vic,03 20721017,5987345,06,04,1906,5314
8624-dup-0,logan,nugent,34,karney street,,pearsall,2381,nsw,08 73650898,2882129,30,08,1961,8624
7201-dup-0,harry,paradiso,13,longstaff street,,caroline springs,2343,qld,03 10583353,6342826,24,09,1945,7201
5617-dup-0,cambridge-conno,,1,caldwell street,apt 24,north sydney,6230,,04 39323686,9540896,05,11,1915,5617
434-dup-0,dylan,monticelli,66,kinkead street,,mount isa,4551,vic,04 55452847,4825096,28,10,1980,434
3434-dup-0,, birrell kyle,24,onkaparinga crescent,,manly vale,2486,vic,08 18991314,2898361,,,,3434
9010-dup-0,mia,kondratavicius,4,anne clark avenue,kanimbla,hampton park,2365,wa,07 13662479,9987474,11,03,1911,9010
6179-dup-0,,boon kasey,40,mainwaring rich circuit,miagunyah,ballarat,2259,wa,04 43689678,1237298,24,08,1964,6179
6512-dup-0,taliah,boyce,13,marshall street,,highett,4357,nsw,04 59440464,8101854,08,12,1901,6512
1895-dup-0,rebecca,alexander,29,,,dunkeld,2486,act,08 48279465,5971520,08,05,1977,1895
7546-dup-0,kai,webber,2,trimmer place,stone quarry,summerhill,3030,wa,03 79520536,2468281,11,10,1997,7546
1217-dup-0,luke,jury,61,nymagee place,,karrinyup,6164,,07 53063783,1015231,19,04,1936,1217
1866-dup-0,layla,giemza,1,coutie place,,mount warrigal,2564,nsw,04 13837854,2667704,01,01,1908,1866
578-dup-0,blai,kathleen,155,mckeahnie street,prospect creek,aldinga beach,4068,,03 54176751,6116006,28,06,1908,578
6648-dup-0,april,burnell,14,wilson street,pentagon bldg,st morris,2571,wa,04 68673996,5484764,25,04,1972,6648
1987-dup-0,sophie,wray,34,mather street,wytaliba,croydon,3752,vic,07 15182796,8186319,16,07,1928,1987
6230-dup-0,wade,hallows,41,len waters street,,blue knob,3805,vic,07 85538014,3873904,01,01,1955,6230
8152-dup-0,emiily,pfitzner,37,schey place,,,3351,,02 82051498,7715496,21,12,1905,8152
8217-dup-0,sybella,allen,15,wisdom street,,gymea,6056,wa,02 33389453,4516228,07,07,1985,8217
5078-dup-0,jessica,kelsh,463,millen street,the big opal,malua bay,4814,nsw,03 20508289,5974182,,,,5078
6266-dup-0,hart,samuel,2,forwood street,,lidcombe,3123,vic,07 40481853,8910771,17,08,1939,6266
7292-dup-0,,duddy-sienna,9,zox circuit,,belmont,6430,,03 39193628,2086566,28,03,1947,7292
4260-dup-0,michael,ball,63,cosgrove street,orange base hospital,gladstone,3930,vic,07 02260180,1014853,,,,4260
8992-dup-0,jenna,lewi,20,rosenthal street,tamcooma,woodbridge,4051,nsw,03 25588557,1616097,07,08,1928,8992
6160-dup-0,eliz,le,40,solly place,,frankston,2560,nsw,08 70252746,4099845,01,01,1935,6160
1642-dup-0,jade,tiller,5,stieglitz circuit,villa 13,mayfield,2655,nsw,07 38288025,1252099,20,11,1916,1642
144-dup-0,benjamin,m,21,noakes court,,runcorn,2046,vic,03 96199748,1809809,30,10,1976,144
3049-dup-0,madeleine,,19,jamieson crescent,,cranbrook,4660,vic,,6963985,30,08,1901,3049
8231-dup-0,bridges-lara,,14,dixon drive,,mosman,3707,nsw,02 30134120,6285988,,,,8231
429-dup-0,aaron,doyle,4,pennington crescent,,coombabah,2780,qld,08 38419146,4626470,,,,429
3292-dup-0,alannah,ide,156,hopetoun circuit,,everton park,3805,vic,04 82508414,2458247,09,11,,3292
4298-dup-0,sophie,plew,63,mackenzie street,,merrylands,2253,sa,07 20916483,3699121,27,11,1949,4298
7281-dup-0,liam,everill,37,bunker place,raylain,quakers hill,4020,nsw,,6738712,23,03,1963,7281
6920-dup-0,, brauman tristan,3,barnett close,,bairnsdale,6100,nsw,03 52779739,4943870,17,12,1998,6920
5294-dup-0,andrew,knight,166,majura avenue,,burraga,5214,nsw,04 00243393,8110913,13,07,1984,5294
3644-dup-0,isabella,rutkowsk,6,badimara street,eton lodge,lurnea,5114,wa,03 51174382,1583090,22,12,1937,3644
7428-dup-0,zali,bunge,65,noongale court,,caboolture,2450,vic,07 91971914,4524158,,,,7428
2372-dup-0,hamilton liam,,9,cobby street,tabermory,mildura,3152,vic,,6691155,04,05,1933,2372
7393-dup-0,king-luke,,78,pearson street,,,2880,vic,02 60739543,2927704,26,07,1971,7393
4208-dup-0,matthew,barnham,20,riddle place,cacia downs,maffra,2203,vic,02 10398422,6842209,29,07,1937,4208
462-dup-0,peter,drayton,420,schubert place,,congupna,3030,sa,04 52268270,8339958,11,08,1958,462
7686-dup-0,thomas,cowin,47,tucana street,,cabramatta,3049,qld,08 30099004,2080580,03,01,1996,7686
7908-dup-0,emiily,mase,41,grylls crescent,the village glen,wilmot,4670,qld,04 00037028,5653771,28,11,1997,7908
8478-dup-0,james,holland,2,boolee street,bundagen,wangi wangi,3020,sa,07 82368417,4071239,,,,8478
6312-dup-0,aimee,lombard,139,jackie howe crescent,,cranbrook,4552,nsw,02 41254319,6729604,05,03,1917,6312
7466-dup-0,karl,cruz,62,springvale drive,,benalla,3152,,07 81465853,8876213,03,10,1927,7466
4729-dup-0,jacqueline,kells,574,ligertwood street,flt 5,charlestown,7010,wa,02 57059241,6272778,22,10,1926,4729
7999-dup-0,hannah,bullock,8,calder place,,eltham,2350,nsw,02 60701918,9323875,11,10,1919,7999
8800-dup-0,alexandra,gum,126,carstensz street,,wantirna,3216,,,2881876,05,08,1909,8800
2357-dup-0,trinity,bradshaw,13,middleton circuit,,rye,3058,qld,07 59644142,8751788,08,04,1920,2357
4028-dup-0,georgia,haskins,17,,villa 1,charlestown,3216,vic,08 10234439,4179595,25,09,1915,4028
6112-dup-0,adam,deacon,119,bardolph street,,bungendore,2650,nsw,07 96087058,9939469,09,11,1930,6112
7602-dup-0,,guy-smith-joshua,67,broadby close,,grange,3028,nsw,03 28194482,9577345,17,05,1926,7602
7860-dup-0,emiily,mcdonald,14,bangalay crescent,lallybroch,erskine park,2021,vic,02 76982633,4057674,01,01,1930,7860
5589-dup-0,christian,shepherd,24,hennessy street,,mckellar,3858,wa,03 64996389,3487729,28,10,1935,5589
1435-dup-0,lalli emma,,0,buckley circuit,ravenlea,holland park,3605,nsw,07 08231905,5631848,13,02,1907,1435
2828-dup-0,firth,jackson,68,finniss crescent,,west lakes,2570,qld,07 54205425,1437618,04,01,1965,2828
4537-dup-0,hattie,d,62,manity court,,bayswater,3130,nsw,02 14033457,3908380,21,02,1993,4537
6989-dup-0,ritchie ,,22,cowper street,,yeerongpilly,2565,qld,08 95867989,3292951,15,04,1944,6989
555-dup-0,booth molly,,219,lambert street,,kialla,2028,tas,04 74807889,9523866,21,02,1906,555
1785-dup-0,connell chase,,80,stockdale street,,boambee,3149,,03 31291576,5081534,01,01,1952,1785
729-dup-0,liam,hyland,9,parkhill street,raafa estate,footscray west,3121,qld,08 48587173,2745789,15,12,1999,729
7215-dup-0,oscar,steele,7,dooring street,murndal court,penshurst,5165,nsw,02 34853233,5508606,14,01,1931,7215
4021-dup-0,,bryce,47,ashburton circuit,,wheelers hill,3440,vic,02 17100130,1170515,25,04,1919,4021
6472-dup-0,elliott eliza,,145,darke street,,paddington,3074,nsw,07 53293172,1691612,08,06,1952,6472
7848-dup-0,takeish,harbutt,224,illingworth street,,marlow lagoon,2205,act,07 90972854,5656498,12,03,1915,7848
5658-dup-0,shane,donovan,2,mcclintock street,oakdale,dover,3630,vic,03 67767024,9608631,08,01,1908,5658
168-dup-0,henry,white,84,lowanna street,swan cottage homes,ashfield,2290,vic,08 69134653,2650612,26,06,1927,168
7959-dup-0,,coad imogen,9,burkitt street,,elwood,6063,qld,03 81678723,7534982,19,01,1929,7959
1482-dup-0,blake,richardson,16,fairfax street,,burton,2062,vic,02 31765095,2844383,25,09,1910,1482
6159-dup-0,,kreuer-thomas ,25,edols place,,whyalla jenkins,2153,nsw,03 99927308,3230851,19,03,1988,6159
8188-dup-0,,a abby,2,quick street,,scarborough,2153,nsw,03 04564083,4660245,02,05,1959,8188
5165-dup-0,brooks-megan,,6,burhop close,,imbil,6224,qld,07 36428991,7212421,01,11,1992,5165
4497-dup-0,jackson,depledge,17,herron crescent,,walpole,5067,nsw,,7905962,02,10,1912,4497
3191-dup-0,jackson,brayden,20,blamey crescent,windalea,alice springs,2519,wa,07 67196606,5814550,09,10,1926,3191
4732-dup-0,ella,rudland,14,mount vernon drive,kittyvale,mooloolah,5241,nsw,02 37981304,1420905,02,01,1977,4732
3054-dup-0,emma,kiripolszki,305,dalrymple street,,noosa valley,3977,nsw,04 10795496,3313577,11,07,1945,3054
1723-dup-0,,clarke-taylah,7,bromby street,carinya,mount martha,3197,nsw,02 06528170,5858547,01,05,1926,1723
1238-dup-0,mackenzie,wait,18,goyder street,harlestone,angaston,2232,vic,07 93643723,2279565,03,09,1955,1238
1344-dup-0,trevor,stringer,20,lutwyche street,sectn 6 crown allotment,vermont south,2284,nsw,04 81708149,5792300,10,11,1963,1344
5388-dup-0,,briony mitchell,39,,williams road,bagdad,2606,nsw,03 71053908,6760608,20,07,1923,5388
2954-dup-0,jayden,rowe,17,bradfield street,westbourne,st lucia,3714,vic,07 26249885,6500704,07,03,1974,2954
796-dup-0,oliver,badenoch,25,goble street,,fairfield,3690,nsw,03 00718600,3183499,11,07,1962,796
1608-dup-0,alison,perry,9,sexton street,barrain portion,coogee,3138,act,08 55398931,3021751,28,05,1917,1608
1716-dup-0,kimberly,elliott,35,jessup street,,burpengary,2641,vic,02 91386263,8474572,19,01,1947,1716
3621-dup-0,braedon,ashton,57,grampians street,,epping,2576,vic,,9426241,28,05,1986,3621
4741-dup-0,north-benjamin,,9,murdoch street,,mundulla,3182,vic,04 31623774,1910740,26,09,1946,4741
8486-dup-0,emiily,wakefield,12,galloway street,nairn lodge,bellerive,2044,tas,,2382086,29,08,1949,8486
2870-dup-0,amelia,shepperd,23,de vis place,,dandenong,3825,,08 90347922,8608683,21,11,1901,2870
6388-dup-0,benjamin,currie,44,mckain place,,alexandra hills,6210,qld,07 95150189,5643780,25,06,1978,6388
3074-dup-0,jamie,tomley,24,canberra avenue,apt 302,delahey,2113,vic,03 81805562,9254955,08,02,1951,3074
8189-dup-0,isabella,renton,2,brand street,constantia,paddington,2126,nsw,02 53075239,7284749,,,,8189
4405-dup-0,macey,liebelt,22,aland place,,glenbrook,2430,nsw,08 12773900,1805510,01,01,1906,4405
5511-dup-0,shawn,,17,disney court,strathpine garden,maryborough,4061,vic,07 28574260,4077362,19,01,1934,5511
5055-dup-0,maddison,anthony,95,,bendemere,tomerong,4626,sa,08 15636287,4750566,20,11,1942,5055
4684-dup-0,oscar,peters,7,smeaton circuit,bur 29,langwarrin,3930,vic,02 03216395,6350772,08,02,1925,4684
1685-dup-0,clifford giuliana,,33,,brighton apartments,ocean grove,4017,,07 91046969,2185263,,,,1685
2439-dup-0,maconal,nielsen,129,prichard circuit,angora goat stud,bidwill,2041,tas,03 09049784,3370628,03,10,1996,2439
41-dup-0,josephine,,48,monaro crescent,,broome,5168,nsw,08 12317604,2161136,21,09,1933,41
5564-dup-0,henderson joshua,,129,carron street,hidden valle,bayswater north,2218,qld,02 99809229,3185743,17,07,1987,5564
1035-dup-0,,lunso,58,vancouver street,,sassafras,7301,nsw,08 39326955,2603671,08,01,1977,1035
2079-dup-0,,somuncu prudence,18,pennefather street,,mackay,2144,qld,08 66980261,1711895,05,10,1990,2079
63-dup-0,brooklyn,langley,681,van raalte place,tumut river estate,bolwarra,2287,nsw,03 85264494,9023331,20,01,1931,63
5414-dup-0,, pescatore charlie,40,wilkins street,,huntleys point,3072,sa,02 53712108,6644620,17,09,1912,5414
380-dup-0,matthew,,98,maynard street,,innaloo,3844,nsw,04 09195594,4418928,25,08,1921,380
8460-dup-0,caleb,hanlon,33,giles street,,wodonga,3350,vic,07 32458342,2336962,05,01,1909,8460
874-dup-0,hayden,h,11,kingscote crescent,,bundaberg,4123,vic,04 02725569,2676918,01,01,1982,874
2407-dup-0,edwar,d,10,may mills close,,lovely banks,4217,sa,,7959963,05,09,1926,2407
3940-dup-0,gregory,hickey,19,stuart street,,o'connor,6032,nsw,08 37769791,5469014,01,01,1971,3940
5558-dup-0,taylor,stanley,15,namatjira drive,,,7054,sa,04 64286027,4738669,12,03,1995,5558
8364-dup-0,adam,johnson,166,must circuit,,auburn,2526,qld,04 88885681,2809898,13,09,1924,8364
9227-dup-0,d'mello-gianni,,64,bick place,,mount claremont,5252,nsw,04 23705027,1910499,07,10,1905,9227
4220-dup-0,erin,mckenna,316,dexter street,sutherland park,port macquarie,4352,wa,07 48979828,9938657,07,06,1918,4220
6838-dup-0,aidan,gottwald,5,edith place,villa 1,templestowe,2192,,03 76109590,2695652,13,10,1967,6838
7370-dup-0,elle,,22,laker crescent,,corryong,5063,nt,07 81216356,1884216,01,01,1947,7370
5142-dup-0,,stewart-talia,40,warragamba avenue,,ringwood north,3956,qld,08 26164075,4564229,07,09,1961,5142
2083-dup-0,mitchell,n,9,carne place,divisive,north bondi,880,nsw,07 35812798,8051336,08,08,1900,2083
8041-dup-0,,groves-chelsea,17,dumas street,currong flats,murrumbeena,3805,nsw,03 46402572,5729260,30,07,1932,8041
690-dup-0,hartley-bennett emiily,,176,barraclough crescent,,merriwa,2440,,03 92384633,4841423,20,10,1964,690
7096-dup-0,,s ,7,kambalda crescent,ness park,coogee,0,nsw,02 87061193,7283484,16,01,1962,7096
6373-dup-0,thomas,robson,34,harricks crescent,henry kendall vlge,dee why,0,vic,07 94538032,2241682,21,06,1913,6373
2562-dup-0,seth,hein,58,mulga street,montreal,pinnacle,,qld,03 97762174,3977864,29,02,1980,2562
193-dup-0,archdall katelyn,,11,arabana street,,waikiki,4305,,02 09230391,2118375,11,01,1941,193
1042-dup-0,,robb hayley,73,gasking close,,golden grove,3167,nsw,03 07608938,9852894,24,08,1992,1042
116-dup-0,naomi,walker,6,rohan rivett crescent,,bidwill,3189,sa,08 11861184,2457437,22,06,1981,116
3854-dup-0,alexandra,carbone,45,bugden avenue,sunnyside,woy woy south,2040,vic,04 49407341,6183011,19,07,1977,3854
7805-dup-0,christopher,barratt,30,marshall street,,mittagong,2450,wa,,1604407,08,04,1906,7805
2678-dup-0,riley,blackburn,58,massey street,big oakey,birdwood,4113,wa,07 62936744,1165251,15,01,1989,2678
4443-dup-0,tavender kade,,97,ferguson place,bargo,noarlunga downs,2615,vic,07 39960861,7917960,23,04,1911,4443
6356-dup-0,adam,brougham,1,irving street,diamond park,randwick,4702,vic,02 77233210,3317282,16,06,1925,6356
524-dup-0,jessica,palmer,5,stawell street,,auburn,2067,qld,04 16093518,8008587,16,08,1932,524
1621-dup-0,nicholas,webster,17,,,surfside,4816,tas,02 02294279,5411906,06,09,1909,1621
4254-dup-0,sonners,jasmine,403,karuah street,watermark resort,babinda,6023,sa,02 30300014,3367824,19,03,1947,4254
6059-dup-0,joshua,hunting,44,goodwin street,,findon,2582,nsw,08 76550423,1358507,12,11,1917,6059
6359-dup-0,,colbourne-tahni,33,dwyer street,apsley lodge,coffs harbour,3124,nsw,08 50231272,4643324,,,,6359
4610-dup-0,jake,hastings,28,pope street,,adelaide,4650,tas,02 49341284,1637556,30,08,1995,4610
2455-dup-0,troy,wheeler,73,roope close,,eumamurrin,2316,qld,02 11551348,6861425,,,,2455
6196-dup-0,hamish,goodfellow,158,nimbin street,,greenfield park,4854,nsw,02 22396560,3621173,13,05,1943,6196
4476-dup-0,jacob,fredman,19,sinclair street,,st peters,6056,vic,08 03969792,5585423,14,04,1941,4476
4012-dup-0,taylah,davis,21,disney court,,ashgrove,3199,,,9317858,02,02,1910,4012
7026-dup-0,gianni knight,,6,rosman circuit,,kew,4558,qld,04 22221662,7374675,22,04,1967,7026
5011-dup-0,ryan,ames,48,pringle street,the grange,wellington,3030,qld,03 37760240,3363690,,,,5011
1078-dup-0,rhiannon,edgecomb,12,lewis luxton avenue,,newtown,6076,,07 22447641,9243278,,,,1078
894-dup-0,lachlan,o'connor,16,eldridge street,legacy vlge,yorkeys knob,3173,qld,08 89806303,6477962,30,07,1960,894
2381-dup-0,thomas,bryan,49,franks place,rp 1332111,altona meadows,2287,vic,04 18112451,7287817,19,07,1963,2381
8863-dup-0,wambeek,claudi,33,,brooklana,lesmurdie,2205,nsw,02 06319082,4910984,20,04,1911,8863
7939-dup-0,hannah,semmens,6,dumas street,,mooloolaba,3102,vic,03 98666459,2400077,01,01,1932,7939
7973-dup-0,mia,raimondo,32,britten-jones drive,,dianella,2766,,07 94569219,8832990,10,10,1923,7973
3136-dup-0,adam,ric,279,green street,kraywood,graceville,3350,,02 65563924,9209789,10,12,1990,3136
467-dup-0,tyler,lewis,8,zox circuit,pine grove,frankston,0,qld,08 73693618,8033963,19,04,1910,467
2955-dup-0,kate,bourke,26,knox street,,waratah,2620,tas,02 56797305,9212521,07,08,1996,2955
3672-dup-0,philip,upton,22,durack street,unt 3,echuca west,5113,act,07 34650603,1752307,04,07,1940,3672
6525-dup-0,,stewart-olivia-,1,beetaloo street,,ballarat,4815,wa,07 90414336,8065655,29,04,1937,6525
5584-dup-0,chelsea,blyth,324,yalga close,panorama,lithgow,2486,vic,02 84577233,1231304,16,06,1984,5584
2560-dup-0,lukas,carrie,34,darwinia terrace,,tatura,4216,qld,04 00971223,8684936,23,01,1921,2560
5980-dup-0,william,hayward,339,officer crescent,spring creek,altona north,3071,nsw,07 28679952,4945218,22,07,1950,5980
3306-dup-0,sophie,kerns,65,earle place,,carlingford,5065,vic,04 39543579,8152622,23,04,1941,3306
901-dup-0,joselyn,stipani,32,sid barnes crescent,,morphettville,5114,wa,03 42060458,8369884,28,09,1906,901
5226-dup-0,barker-katelyn,,5,batchelor street,brooklands retirement village,corlette,2011,nsw,03 43006929,1237747,20,04,1987,5226
3313-dup-0,ella,john,9,conjola close,,,2305,tas,04 73329589,8490906,14,10,1940,3313
2145-dup-0,,turner,223,stuart street,air force memorial est,narrabri,3034,nsw,08 33901182,3121771,23,09,1976,2145
820-dup-0,georgia,conaght,298,corey place,killara,alligator creek,2450,nsw,07 24244577,9495069,16,05,1942,820
3780-dup-0,guerriero-jessica,,105,riddle place,,renmark,6232,qld,03 53536408,2212831,10,08,1995,3780
5659-dup-0,thomas,holman-o'boyle,5,lonsdale street,,ferntree gully,7275,nsw,04 97412640,7522853,25,08,1956,5659
1576-dup-0,lily,beyer,12,powell street,,moorooka,4067,nsw,04 93603987,6632952,18,01,1931,1576
7003-dup-0,hollie,ross,21,phillip avenue,,tanah merah,4051,vic,07 66709799,7844577,12,06,1915,7003
8398-dup-0,ebonie,gillam,1,handcock crescent,ramuda,arana hills,6147,qld,04 68352495,6179019,02,07,1914,8398
2549-dup-0,john,joy,7476,ebeling court,,julatten,3498,nsw,08 42125642,9050876,11,10,1950,2549
812-dup-0,riley,arbon,8,,tarrawindah,corinda,3934,qld,04 91709998,8878993,31,08,1983,812
7990-dup-0,steel,robbie,87,dinnison circuit,,caversham,6164,nsw,07 15399362,2999949,06,07,1958,7990
4780-dup-0,michael,gordon,79,nott street,araluen,st peters,4305,vic,04 64943294,1665906,11,03,1933,4780
6523-dup-0,,wiese,58,gurr street,canberra speclst centre,maroubra,2710,tas,02 71541543,2515850,14,04,1922,6523
5087-dup-0,dorrian joel,,853,cowdery place,,hallett cove,6030,sa,03 99591206,4949152,16,07,1902,5087
384-dup-0,sarah,macleod,26,northbourne avenue,,frenchs forest,3165,vic,04 52812233,2247284,21,03,1934,384
1770-dup-0,simon,eliz,23,jackie howe crescent,,elwood,6112,nsw,03 69354522,9710954,09,06,1956,1770
4556-dup-0,lehmann-jy,,18,diggles street,villa 11a,lyons,3429,sa,07 95438764,4325301,,,,4556
4285-dup-0,kristin,wyke,77,power street,curtin house,gosford,2557,qld,02 31378286,4878776,10,11,1945,4285
659-dup-0,zoe,mestitz,19,bugden avenue,,coorparoo,3177,vic,03 41568914,9117902,04,05,1980,659
6822-dup-0,gianni,,60,jenner court,el sherana,pyrmont,3183,vic,04 62840484,2362333,26,10,1943,6822
3775-dup-0,haros-matilda,,11,kanbi place,,coromandel valley,2533,qld,07 96739172,4557939,25,08,1906,3775
4515-dup-0,harry,leroux,16,yarrow place,glen oak,craigmore,5164,nsw,02 86551205,9668324,28,04,1987,4515
